106,0.061098
907,0.0268369
137,0.0742788
804,0.032728
846,0.0469532
827,0.0262534
38,0.0417429
832,0.0708274
640,0.0821074
324,0.0783646
889,0.0380093
193,0.045521
102,0.0853963
733,0.0442757
653,0.0482013
757,0.039935
801,0.0697487
927,0.0546629
780,0.0663056
830,0.0635443
30,0.0645088
254,0.0549449
455,0.11651
758,0.0781596
99,0.0448899
459,0.0600914
891,0.0608168
849,0.0419452
455,0.0868093
75,0.023523
643,0.04559
982,0.039745
69,0.063771
185,0.069228
435,0.046804
407,0.0584535
49,0.036862
624,0.0571015
579,0.0445727
861,0.0355938
717,0.050976
809,0.0480229
178,0.069436
911,0.0693763
604,0.0784283
181,0.0759663
547,0.0708985
527,0.0933724
296,0.0608657
478,0.0420936
943,0.0617195
422,0.0471092
300,0.0700827
166,0.0564267
161,0.0636583
125,0.0794393
277,0.0483659
453,0.0528485
252,0.067133
53,0.0586989
451,0.0655896
896,0.0533369
516,0.0848704
645,0.0909304
275,0.0679366
976,0.0327371
935,0.0428114
908,0.0494504
127,0.0717187
61,0.0489073
646,0.0598713
747,0.0642318
228,0.0741818
820,0.0266576
38,0.042069
173,0.0479836
379,0.0239603
523,0.0607393
763,0.0629931
88,0.0701364
110,0.040276
852,0.0232621
410,0.0720217
592,0.0415905
102,0.0498586
830,0.0668309
801,0.0599223
353,0.0368436
959,0.0534467
899,0.0248823
655,0.0368693
111,0.0595516
702,0.0333609
321,0.0542068
384,0.0394643
297,0.0742503
704,0.025986
789,0.0531798
959,0.0792826
615,0.0399414
126,0.0662576
532,0.0452104
988,0.0408227
191,0.0182596
55,0.0635414
270,0.0781052
178,0.0245735
397,0.0719254
788,0.0666563
102,0.0529979
841,0.0328195
268,0.0838729
883,0.0563028
547,0.0686026
228,0.0533592
73,0.0529665
649,0.0375053
660,0.058616
150,0.0506517
40,0.0535854
681,0.0759935
634,0.0101312
568,0.0721408
989,0.025288
415,0.0615919
175,0.025843
401,0.0337749
891,0.0480449
103,0.00756697
339,0.0252037
495,0.0738605
649,0.0588789
680,0.0500247
556,0.0261789
249,0.0452306
170,0.0115807
896,0.0235465
545,0.0248442
357,0.0511799
380,0.0985334
569,0.0435913
699,0.0430696
89,0.0536203
27,0.0530497
580,0.0781399
150,0.0492788
702,0.0490699
363,0.0512815
56,0.0721864
220,0.0476227
206,0.0211448
143,0.0510001
774,0.0508419
254,0.0466206
737,0.0247544
323,0.0689728
883,0.0515399
835,0.0498607
844,0.0617088
754,0.0521986
591,0.0642044
155,0.0446908
184,0.0662714
81,0.0713997
560,0.0353156
798,0.0408198
168,0.064808
211,0.0677215
439,0.0643752
703,0.0708283
53,0.0432833
259,0.0459109
686,0.0570661
500,0.0835066
116,0.0610926
342,0.0878069
878,0.0597945
612,0.0682814
315,0.0425613
957,0.0313556
262,0.0470886
328,0.0750827
668,0.023386
445,0.107146
36,0.0834913
530,0.0730047
134,0.0595256
505,0.0726319
629,0.0208624
58,0.0212592
179,0.0658292
222,0.0891062
1,0.043689
65,0.0546682
492,0.0343748
50,0.0704221
172,0.0434413
918,0.0553633
330,0.0567837
75,0.063348
6,0.055549
302,0.0137784
546,0.0576624
669,0.0747984
810,0.0515577
21,0.0529732
161,0.0468498
56,0.0334576
104,0.0322941
620,0.0593666
240,0.0781091
701,0.0596161
401,0.0696635
516,0.073001
180,0.0793983
827,0.0926937
922,0.0342394
769,0.0312653
425,0.0316731
533,0.114207
977,0.0545609
500,0.0636719
968,0.0915555
753,0.0726152
900,0.0316045
617,0.0145362
868,0.0549821
383,0.0418193
452,0.0726163
263,0.0769366
401,0.0478262
408,0.0487602
753,0.0494388
136,0.0931354
700,0.0890959
464,0.097986
360,0.0621648
911,0.0528604
152,0.0740837
235,0.0708101
138,0.0445423
877,0.0319761
95,0.0801113
566,0.0663676
634,0.0518134
713,0.0569836
237,0.0752711
944,0.0770418
704,0.0484758
314,0.0382221
12,0.0712395
730,0.0844064
422,0.0670183
754,0.0710733
110,0.0932465
172,0.0612154
938,0.0211988
890,0.0545456
298,0.0607422
916,0.0725382
779,0.0500858
188,0.0668018
893,0.0654896
912,0.0558203
149,0.0428566
214,0.0319371
800,0.0110212
82,0.0401782
108,0.124109
518,0.0607078
74,0.0503269
170,0.0398698
838,0.0780251
819,0.0360532
574,0.097493
304,0.0233496
703,0.0398957
767,0.0472036
146,0.0596791
928,0.0631383
361,0.068522
521,0.0603605
507,0.0659937
589,0.0233348
422,0.0375861
624,0.0682489
495,0.0360247
395,0.0439375
554,0.0271531
988,0.0576358
158,0.0361442
787,0.050369
864,0.0575138
527,0.0656705
114,0.020616
412,0.021768
377,0.0547417
377,0.0261035
303,0.0190745
732,0.0653109
610,0.0400913
156,0.0429361
216,0.0486171
819,0.125299
968,0.0287011
168,0.062328
714,0.066013
394,0.0763125
567,0.0267032
550,0.0830139
870,0.0712637
801,0.0211005
897,0.0469694
242,0.0698438
150,0.11333
922,0.055315
511,0.0805222
537,0.0550266
156,0.0660891
400,0.0554022
295,0.0407297
672,0.0356613
392,0.0714098
78,0.0582533
651,0.0648089
146,0.0491649
505,0.0636655
859,0.035974
937,0.110863
962,0.0228331
461,0.0679466
169,0.0447303
507,0.039778
106,0.0292628
301,0.0638952
510,0.103301
262,0.0246693
892,0.0176552
707,0.068909
891,0.0817029
356,0.0560083
193,0.0686967
917,0.0708864
385,0.0472677
590,0.0305274
210,0.0536733
686,0.0791088
179,0.101777
479,0.0289106
626,0.051905
419,0.065666
682,0.050412
679,0.0419423
802,0.039347
162,0.0468963
995,0.0604429
678,0.0642945
394,0.0395517
50,0.0496936
574,0.087278
445,0.0309717
820,0.0826763
680,0.0308361
730,0.0591659
618,0.0560494
715,0.0767431
587,0.0497681
610,0.0491579
309,0.0970505
826,0.0565949
297,0.0560976
987,0.0804996
896,0.0446071
614,0.110297
666,0.0560659
297,0.0510548
357,0.0289062
397,0.064434
801,0.0423211
528,0.0979206
166,0.0646555
837,0.0327629
714,0.0668839
738,0.0600325
520,0.0674107
97,0.0368919
580,0.0832878
452,0.0761026
229,0.0598554
788,0.0424396
951,0.094954
672,0.0524187
682,0.0618041
452,0.0434614
850,0.0318737
89,0.0510461
451,0.0525644
363,0.151393
280,0.0583432
392,0.0733362
45,0.0488833
528,0.0438184
865,0.0893655
542,0.0119628
161,0.0627751
704,0.0686013
552,0.0412258
884,0.0835982
70,0.0672282
112,0.118877
193,0.0688228
518,0.0325323
952,0.0219293
59,0.0384031
968,0.0687157
33,0.0650464
117,0.0702218
601,0.070041
578,0.074683
879,0.0576446
854,0.0279391
682,0.0809023
319,0.0530433
141,0.0782149
116,0.0731128
160,0.0395211
757,0.0529507
595,0.0609926
141,0.0621774
188,0.0660608
583,0.0776461
196,0.0390403
667,0.0671654
788,0.059415
184,0.0492588
359,0.0927343
88,0.0604531
362,0.0731341
703,0.100395
221,0.0689364
306,0.0539907
658,0.0618298
639,0.0407785
125,0.0193005
578,0.0807059
4,0.034434
214,0.0827993
830,0.0632116
100,0.0405318
618,0.0552294
272,0.0663524
453,0.0530389
547,0.0480001
94,0.0262294
599,0.0458395
119,0.0676931
872,0.0858277
651,0.0677713
696,0.0346918
959,0.0940474
984,0.0446995
569,0.0307072
106,0.0842647
471,0.038666
172,0.0752217
155,0.0306664
36,0.10038
281,0.0688371
269,0.0807965
388,0.078642
156,0.0727136
498,0.0315722
150,0.0470062
739,0.0654444
37,0.0268743
309,0.0700835
460,0.0523137
194,0.0548206
940,0.0784221
839,0.0436405
432,0.0435478
305,0.0599923
466,0.0753342
899,0.0542832
610,0.0873133
576,0.0723797
877,0.0837349
949,0.0734534
259,0.0211222
787,0.0598709
117,0.0533459
373,0.0426302
511,0.0686821
831,0.0210452
60,0.04401
970,0.0956179
981,0.0707779
457,0.0619949
772,0.0546923
425,0.0937271
474,0.0838461
333,0.0912627
297,0.056003
261,0.0693386
320,0.0738099
671,0.0808428
959,0.0594525
423,0.0304182
86,0.0496234
485,0.0766775
26,0.0545568
845,0.00885806
180,0.0663045
280,0.0508281
533,0.0535751
702,0.0371464
529,0.0364234
988,0.0536921
651,0.0739578
933,0.0398096
520,0.109976
678,0.0696184
938,0.058154
458,0.0538875
789,0.047089
472,0.026044
154,0.0499515
898,0.0256498
351,0.0582107
351,0.0534029
0,0.0281607
200,0.0433949
641,0.0261858
364,0.049686
721,0.0616311
70,0.0921559
728,0.0684691
908,0.0516776
355,0.049285
547,0.0279824
68,0.104028
168,0.0804774
639,0.073598
314,0.0809675
85,0.102211
53,0.0300176
491,0.0603702
186,0.0453785
670,0.0633359
758,0.0418616
229,0.0386036
523,0.0560594
236,0.0712605
0,0.0494415
354,0.0487831
547,0.0598173
850,0.0872708
489,0.0726352
711,0.024786
460,0.0324839
628,0.0585696
205,0.0656673
325,0.0550151
495,0.0285033
35,0.0449155
737,0.0533149
915,0.107371
188,0.0598405
70,0.101524
505,0.064408
878,0.0598946
310,0.0543472
827,0.0865412
810,0.0188288
670,0.0931648
313,0.0554301
970,0.0802946
316,0.0416572
183,0.0513939
63,0.0682013
890,0.0693263
908,0.0473852
568,0.0428373
591,0.0180562
847,0.0803929
212,0.0328265
676,0.0603809
615,0.00564573
243,0.0509444
970,0.0731056
13,0.0634362
922,0.0837019
240,0.0550748
500,0.0315089
634,0.0287752
526,0.0436504
740,0.0558095
155,0.0564846
974,0.0161186
439,0.0940026
147,0.0443058
251,0.068387
330,0.0188961
482,0.0163032
977,0.0417156
492,0.0381651
827,0.0793482
24,0.0481578
557,0.0777122
169,0.0481476
595,0.0332265
257,0.0361504
336,0.0837066
595,0.0369288
636,0.0483763
853,0.055506
633,0.0319222
270,0.0529629
198,0.0205843
298,0.0743198
850,0.145989
294,0.0714887
315,0.0191842
937,0.0749688
184,0.0459353
86,0.103154
435,0.0303813
446,0.0686083
318,0.0464228
30,0.0670852
861,0.0490157
161,0.0357869
302,0.0476502
558,0.0761813
22,0.0505437
129,0.0257757
701,0.0891475
523,0.0632733
256,0.0572118
871,0.0682835
425,0.0678405
823,0.0553414
425,0.0823483
890,0.077812
557,0.0756418
194,0.0621701
88,0.032645
317,0.0201521
335,0.0327973
578,0.0545047
397,0.0608671
395,0.0426033
716,0.041811
458,0.0607701
203,0.0481948
721,0.0976274
813,0.0747774
405,0.055731
367,0.0616996
583,0.0585628
539,0.0371168
227,0.0292846
108,0.0592136
119,0.0653123
25,0.0588171
369,0.0512263
484,0.0669415
527,0.0619766
867,0.0688201
704,0.0512273
520,0.0967003
646,0.0447338
112,0.0408658
612,0.0690703
53,0.0762119
56,0.063452
848,0.0150594
796,0.0264426
399,0.0349896
4,0.0559895
298,0.0722545
906,0.0802641
53,0.0661431
263,0.103806
419,0.0692086
117,0.0552606
568,0.0517686
99,0.0612982
178,0.0612423
58,0.0145569
210,0.0755834
350,0.054974
813,0.0384086
755,0.0365793
267,0.0525099
526,0.0383229
106,0.0710032
77,0.0647047
532,0.0562235
63,0.0513441
857,0.0711107
907,0.0413777
884,0.0748647
377,0.0252348
895,0.0761555
170,0.0425747
767,0.0351547
615,0.0886407
329,0.0485822
451,0.0505474
900,0.0664867
62,0.0823713
489,0.0840929
84,0.0673213
428,0.0678707
942,0.0498422
950,0.0543726
951,0.0667023
607,0.0919505
682,0.0822591
206,0.0435621
319,0.0274148
244,0.0515925
937,0.0858106
24,0.0176977
330,0.0438903
431,0.0287709
979,0.0801894
485,0.0816382
670,0.0423727
109,0.0491723
599,0.0754499
784,0.0520148
634,0.0202223
112,0.0192615
923,0.0478677
615,0.0239703
141,0.0287951
27,0.0483894
141,0.038587
761,0.039605
28,0.0528279
802,0.0307718
570,0.043245
835,0.0924176
564,0.0888641
555,0.0778378
121,0.0393004
860,0.0736316
155,0.0523875
270,0.0880894
457,0.0649449
162,0.0509493
963,0.0599115
627,0.0393202
123,0.0534797
818,0.0655203
569,0.0218978
99,0.0565972
325,0.0430949
925,0.0431266
588,0.062434
324,0.0384643
896,0.0336587
896,0.0557734
758,0.0639178
716,0.0357711
641,0.0532557
332,0.0949887
274,0.0693878
759,0.0817709
34,0.0222951
246,0.0276974
588,0.0411176
829,0.0312489
373,0.0922177
182,0.052902
46,0.0764619
271,0.0253932
788,0.0926752
282,0.0642007
611,0.0584293
965,0.0488942
476,0.0429566
