394,0.0663214
497,0.0604429
257,0.0995884
361,0.0923927
163,0.104691
138,0.0999207
357,0.0767431
32,0.12145
346,0.0903566
493,0.0804996
350,0.137695
499,0.0967273
260,0.101776
470,0.118285
418,0.0327629
333,0.0801316
48,0.0368919
356,0.132418
197,0.0945735
306,0.0793097
213,0.0654151
171,0.0942404
181,0.151393
449,0.0844987
164,0.0854887
417,0.107217
415,0.0879577
346,0.131957
282,0.121487
126,0.0838076
286,0.0397536
16,0.0650464
300,0.070041
439,0.0576446
214,0.138067
1,0.09108
327,0.0493643
297,0.0609926
304,0.083642
285,0.0617375
189,0.0792512
179,0.0927343
187,0.092356
283,0.0764684
284,0.103892
62,0.0193005
389,0.095247
203,0.112705
180,0.0669441
226,0.0530389
117,0.0613567
289,0.088982
325,0.0677713
479,0.0940474
284,0.0307072
235,0.038666
77,0.0306664
140,0.0688371
253,0.137542
108,0.0730264
369,0.0654444
156,0.089761
406,0.058779
419,0.0436405
152,0.0599923
449,0.0542832
129,0.0865794
173,0.108769
393,0.0598709
186,0.0426302
415,0.0210452
246,0.120065
228,0.0619949
212,0.0937271
245,0.0985522
130,0.0693386
335,0.0808428
211,0.0304182
242,0.0766775
422,0.00885806
53,0.0702315
56,0.0955428
6,0.118828
466,0.0398096
457,0.104022
271,0.0674275
102,0.0317965
449,0.0588659
175,0.0534029
448,0.0694305
335,0.135562
384,0.1026
130,0.116564
273,0.0279824
176,0.136833
349,0.0869388
26,0.0300176
387,0.0785017
367,0.084055
261,0.0560594
485,0.0571766
273,0.0598173
244,0.0726352
406,0.0569293
102,0.0656673
247,0.0285033
368,0.0533149
304,0.105754
252,0.064408
157,0.079952
454,0.0649024
156,0.0554301
53,0.0948191
133,0.08933
130,0.0788926
295,0.0180562
370,0.0457865
433,0.0876841
234,0.135727
219,0.115397
26,0.0706658
80,0.0928056
77,0.0564846
219,0.0940026
230,0.123533
115,0.0784265
407,0.065301
297,0.056536
84,0.0481476
128,0.0361504
297,0.0369288
426,0.055506
246,0.147161
49,0.147136
484,0.0874718
468,0.0749688
351,0.121013
189,0.10055
20,0.112583
80,0.0357869
356,0.119714
64,0.0257757
261,0.0632733
435,0.0682835
411,0.0553414
261,0.0970128
380,0.0930568
158,0.0201521
239,0.0731887
197,0.0426033
271,0.0678285
360,0.0976274
202,0.055731
291,0.0585628
296,0.0954163
404,0.100401
184,0.0512263
263,0.0619766
308,0.0712686
238,0.0703184
157,0.0871248
356,0.100527
6,0.0308552
420,0.112376
151,0.0936926
259,0.105115
202,0.0857315
49,0.0612982
463,0.122583
245,0.0563952
377,0.0365793
80,0.0862598
103,0.080518
438,0.0940459
453,0.0413777
188,0.0252348
430,0.068377
168,0.115562
225,0.0505474
181,0.105801
226,0.0742767
245,0.0799664
475,0.0667023
214,0.108871
159,0.0274148
468,0.0858106
450,0.127127
489,0.0801894
425,0.090362
299,0.0754499
477,0.11239
461,0.0478677
1,0.0461285
1,0.0399088
135,0.0958266
262,0.0683264
308,0.0930736
60,0.0393004
77,0.0523875
228,0.0649449
481,0.0599115
126,0.0590703
284,0.0218978
495,0.0570066
20,0.0877867
16,0.0939333
367,0.067307
320,0.0532557
77,0.117709
80,0.110496
20,0.0541777
186,0.0922177
419,0.0818091
36,0.125935
305,0.0584293
285,0.0671078
