5.877746668119510076e-01,7.091983897922118363e-01,4.472697233325222399e-01
5.551651727998646590e-01,5.517505593447129542e-01,5.843677091494847708e-02
7.641825292092454536e-01,8.781157912731540893e-02,9.992075858979309055e-01
6.255079986680917026e-01,8.525641612438340511e-01,1.717519176291393279e-02
9.607442421768113139e-01,6.838607709795214706e-01,9.952221144941277853e-01
5.034826259416147476e-02,3.185520104882078041e-01,2.534817551270724945e-01
6.378008025713043372e-01,1.805522404556998417e-01,3.386416104815545003e-01
4.596855625701169457e-01,1.913488238966425392e-01,4.954274412222455792e-01
6.245573550362167881e-01,1.830665113127136756e-01,4.660269989980849736e-01
4.964170503314644378e-01,6.922617816692132608e-01,1.995813691853827176e-01
4.759028664771475237e-01,2.529112996979210326e-02,5.170597326704087227e-01
1.146767860127939631e-02,3.645695579615848558e-02,9.449096586994123470e-01
3.614409447502364703e-02,1.873940300696707029e-01,9.158823718869525399e-01
5.963514325037089225e-01,6.802304076896403817e-01,8.559274121864537399e-01
8.392333264778717439e-01,9.637217768032738663e-01,6.424923614857808163e-01
4.509177231941554620e-01,6.665682466705024067e-01,3.987288945845697263e-01
4.660185738760448393e-01,2.159240387742412670e-01,2.267720276996909590e-02
3.550332058223752973e-01,6.024294045935633113e-01,9.825139736350818609e-01
2.846578689525152139e-01,3.543100505560873303e-01,4.019624236171619458e-01
6.722986760129689987e-02,4.181913922564135522e-01,5.781343410424579776e-01
8.304897087822613599e-01,1.580003876387846562e-01,6.888383871083544330e-01
6.440084484417047950e-01,8.248570931799575900e-01,2.607092894066070921e-01
9.813255909022150503e-01,8.919037375234573073e-01,3.257778140792790822e-01
8.660701729483674116e-01,1.771617588996550197e-01,5.052870241388524031e-01
3.604795877180669850e-01,5.313454960984661524e-01,2.368453056552939362e-01
9.421568042210800575e-01,3.214295805023659192e-01,2.469853342943368890e-01
7.594255194009684740e-01,7.554006877080510218e-01,3.815693741612569134e-02
1.588250023852345594e-01,3.340891224382430691e-01,5.595473963882559021e-01
8.145111462576171135e-02,2.508549789225905657e-01,2.382220591095496331e-02
8.491579240670228401e-01,8.481377934963791887e-01,7.350455128936341787e-01
8.611003488339818990e-02,8.798845235345390536e-01,3.146511876764901405e-01
6.022644147264728520e-01,2.338497248122214378e-01,2.526151803193373846e-01
8.384087013524657017e-01,2.863940464777697814e-01,4.167728912172874445e-02
1.135416560962332344e-02,6.928495003380370498e-01,8.386684999033290344e-01
2.727692190105258652e-01,5.348444994101780869e-01,2.306488537863922161e-01
3.430102410950275349e-01,9.540295094369735107e-01,3.437084743225071737e-01
2.154173363253150120e-01,4.425016464423286999e-01,8.817420591143453334e-01
2.281717146589505862e-01,6.800854848002381159e-01,6.911105621250914766e-01
7.806545753783595831e-01,2.280199778085996165e-01,5.716322679384990835e-01
1.331160352143346826e-01,3.787241331085681173e-01,6.445165726560042607e-02
9.558010035109298919e-01,3.438180461944750910e-01,2.085052653345864648e-02
3.503231982783744369e-01,5.842019011721699684e-01,7.838866054802980932e-01
8.018363487089377184e-01,4.928310693794554220e-01,4.157588624627868157e-01
2.242482383896737819e-01,3.625664623323960889e-01,6.028663978097061893e-01
6.621850835271808622e-01,1.856497516266135683e-01,9.971697952387951203e-01
7.313240908665861184e-01,6.504053827481925953e-02,6.962235403185572657e-01
5.011730366295930050e-01,3.498206506543950489e-01,3.267204204968666703e-01
9.035112315876913103e-01,5.665094863100400557e-01,6.338857724789592751e-01
9.721727440660692388e-01,1.095882994219490314e-01,5.054441055767915358e-01
5.995189994214167317e-01,4.675094728814985778e-01,9.540474181083749006e-01
8.636772857750402155e-01,9.361440818135748909e-01,5.467837387631395707e-01
7.961858971819052444e-01,5.191339688316929379e-01,4.051547533573137683e-01
9.318608139988592276e-01,9.810121741800365003e-01,3.778708826299093104e-01
1.036022154345221935e-01,6.729654704677008326e-01,5.999995647171610935e-01
9.337297153793148174e-01,3.673600613340615162e-01,5.855085608774865946e-01
1.181385396750521677e-01,7.906048215850048910e-01,9.332134542250487552e-01
4.640367809317694769e-01,7.538980761769622507e-01,6.583989521799404887e-01
5.776881202267952764e-01,4.741754388684872312e-01,3.600095203395796695e-01
5.095849722145762151e-01,7.857831815324441971e-01,4.315784733416320185e-01
7.429959147591186364e-01,6.743287745972081915e-02,1.112452712793940979e-01
8.686857798798207630e-01,6.890049798457915653e-01,6.657874430619264983e-01
6.546606316400933601e-01,5.392373412163503632e-01,8.113512195616454648e-01
2.525692802546030125e-01,2.865584028359436930e-01,7.967496614398152932e-01
3.816063770545313760e-01,9.300955444177150255e-01,1.004157855012026701e-01
3.147315853237929728e-01,3.192516287918522044e-01,4.220690036765436526e-01
4.566134857246803014e-01,2.973736286285247887e-01,2.143569766209487693e-01
8.300281836422862547e-01,1.942996754536349124e-01,7.589731035674737170e-01
7.926226976636214783e-01,6.028793171000887963e-01,5.453334462845943476e-01
1.793142664452282986e-01,6.233448820255215184e-01,2.136747806029184460e-01
5.623665403028033083e-02,7.712178557343836172e-01,5.927939884816408878e-01
3.977220437518914631e-01,6.518890033129243200e-01,5.403029018276080953e-01
8.918862462115728640e-01,6.581022837064720576e-01,1.038974724714828435e-01
8.184898778229594551e-01,4.788167699461521876e-01,6.448003348135611379e-01
9.584917037411329055e-01,8.963291555085070028e-01,7.098743071397159987e-01
9.339599416273333121e-01,9.286891259606342430e-01,2.298588566805810363e-01
4.679718390340044110e-01,2.526665994563274120e-01,3.516928615570930061e-01
5.209740431229908930e-01,4.381705671151151504e-01,5.590614161703070240e-01
5.130330558875141334e-01,9.348610490862190314e-01,9.467993316551953642e-01
7.523655986071466906e-01,3.481396106876064600e-01,9.567111418120685107e-01
2.964265639792028617e-01,9.216138853818078847e-02,9.557246671649096692e-01
2.957207233852066075e-03,9.666671418338415034e-01,9.193628633973177644e-01
4.043930678092046982e-01,5.200512551915721371e-01,5.127602129016252119e-01
9.153332808183491931e-01,4.510336892541910725e-02,1.750230921354392066e-01
2.155906402762775009e-01,6.335797394077369304e-01,2.578702919780007097e-01
3.777527428869242865e-01,8.576825889298034244e-01,6.647393359902040721e-01
1.577386433064853488e-01,8.741642455476912321e-01,9.878836691190019392e-01
3.951128153049017211e-01,7.994390905031705241e-01,1.591869850346318005e-01
6.876455030663219947e-02,3.618209391853881574e-01,2.782009139834121791e-01
1.895090211118831691e-01,9.772542988297935329e-01,2.842154539053030060e-01
6.038903839474940582e-01,1.696510667272209671e-01,3.020157710012654206e-01
5.847516826702929826e-01,9.540894652628517658e-01,9.010677404830587101e-01
3.650056605376817975e-01,7.163700007691576888e-01,7.061001109423520328e-01
3.559404018687507554e-01,5.155268603280692696e-01,5.791028273981163599e-01
4.416581711244313979e-01,8.682612307123632744e-01,7.222220275804013268e-01
4.663061904918415213e-01,4.592625861376353757e-02,3.405267407502473587e-01
5.591513979195203987e-01,8.389295023357747905e-01,1.635016087565249743e-01
2.322724998704163157e-01,3.272627517267995279e-01,3.004212548683122819e-01
6.647613768277120805e-01,8.835050517020339722e-01,2.565360245453985888e-01
8.696650631223228345e-01,3.168448310849690808e-01,8.285229016400533775e-01
5.633882522700085493e-01,9.116963037897028999e-01,4.567851578522496014e-01
3.368423562154926332e-01,1.013054369888963802e-01,9.223602794026705132e-01
3.907413286677264841e-01,4.210448379381630524e-01,4.323883159970969281e-01
5.670884483520388653e-01,4.150882719167303669e-02,7.639635278701134569e-01
1.534113446467244568e-02,4.139576207032515942e-01,3.914037458094791200e-01
1.038708715644919289e-01,7.560816358828545969e-01,8.190655866281141284e-01
2.058702599587362014e-01,7.608293251829992832e-01,6.708920666799632615e-01
2.617559469306385278e-02,1.023566929568785477e-01,9.506302878002981238e-01
4.751751259049287190e-01,9.039341930224874533e-01,4.245015237133467068e-01
3.926878340847149707e-01,1.094319667954121167e-01,5.982257135150703675e-02
5.635481297591948824e-02,3.249498259150378487e-01,5.887750770933403155e-01
7.662103691154487084e-01,1.830354344251590160e-01,6.619096753072893913e-01
4.791590525472722017e-02,4.672929317134150162e-01,4.180886957208809207e-01
6.659963638198252989e-01,5.607250657929963022e-01,3.146326766276450471e-01
3.193078157167369424e-01,1.972613392481185057e-01,2.476152895113399310e-01
3.953213529968246931e-01,1.186714079960071722e-03,9.276344213802324434e-01
1.442594659220550746e-01,5.767421466125796092e-01,8.129799627303039289e-01
3.178248733342282639e-01,7.017120631766907701e-01,9.674075746319497071e-01
7.867564338266331836e-01,8.140758841575317373e-01,3.946856781503500500e-01
6.649552443726366446e-01,9.243533520270331705e-01,8.255860992610318805e-01
9.835093146973650224e-02,1.166175408216797438e-01,5.211769478713690340e-02
2.738504956112277622e-01,3.418700186996368462e-01,1.846417402860820456e-01
2.369360689400328290e-01,3.791450296088776373e-01,8.863464216110795713e-01
8.795731058898039745e-01,2.852525390550796347e-01,9.408174458106626226e-01
1.104243463873786357e-01,4.710683130685032749e-01,5.342843803608302578e-01
6.185386466183528942e-02,3.548380837897556761e-01,4.396661551119385170e-01
6.294048958862463738e-02,7.948714429120432579e-01,8.329275066023678065e-02
1.884039664439192130e-01,8.831644394809368137e-01,5.089524700949118463e-01
1.097056326045177110e-01,6.234950420633477153e-01,6.743942877356650101e-01
6.080166971847920099e-01,4.066316791213268056e-01,2.359878861388531313e-01
7.470627209456337514e-02,1.845571957719047695e-01,5.928571949722962753e-01
3.649338155851544752e-02,5.012818100180119751e-01,2.984843374628813883e-01
4.643641812110415046e-01,2.167383536501180652e-01,9.881820849887467118e-01
5.447412489493208554e-04,1.170564116555178336e-01,2.677792863364791831e-01
8.787871423370431367e-01,6.462629425413041195e-01,8.917742706615985337e-01
2.203022940760058779e-01,5.212038785363279914e-01,4.975617378331406160e-01
6.161494543718996075e-01,1.019743611141894490e-01,2.140850300576736531e-01
7.004704217925992182e-01,8.320258225081266223e-01,5.695254785791250551e-01
4.269718551092596126e-01,6.497229204248555767e-03,4.560252351880067501e-01
2.657607269364494762e-01,9.853518571811062943e-01,6.561662667540981708e-01
3.727350063451007056e-01,2.337385793628763420e-01,4.750832064279681966e-01
3.424186293647344392e-01,4.573816416328909673e-01,2.356318088035116443e-01
2.032966026897553569e-01,7.987360109805419217e-02,6.973480186979600370e-01
1.147387908244225097e-01,2.228529617346651781e-01,6.179341366864820051e-01
2.509867218054033788e-01,4.923690427786082680e-01,1.488277707790075510e-02
7.977171921596025728e-01,1.361859658245082594e-01,7.663693907938090577e-01
1.838075728080581506e-01,5.855626311735849798e-01,5.568604322188774880e-02
1.333658735808741502e-01,2.316931985732346710e-01,1.188107991771290006e-01
2.750134560400647743e-01,5.862408096829603288e-01,9.438454977578349947e-01
7.171223011009738579e-01,9.542983634534363269e-02,2.567192950791780115e-01
3.292657954365324491e-01,9.982319569729444231e-01,6.203855658015766661e-01
9.550228263049599375e-01,9.124900914044601352e-01,7.475869925061300325e-01
1.876688725038774264e-01,4.316726464999499635e-01,7.570682564206594467e-01
1.854126667180491239e-01,7.301836158968665336e-01,8.050013647700380304e-01
4.197264162322870140e-01,1.880442096108070338e-02,1.988226134029288383e-01
1.476936755510404042e-01,6.092558332502107099e-03,3.479932721428815601e-01
7.944031385362793074e-01,2.675849106545463707e-01,5.150968453166502314e-01
7.180246608613697346e-01,8.804080767241597716e-01,4.179476156603656456e-01
2.293392088434054177e-01,8.993056290694695365e-01,4.090301191400397274e-01
9.407604561967716217e-01,9.723134002480716687e-01,7.309831181377179909e-01
8.159681953150906830e-01,1.925623636517445059e-01,9.020282377087968095e-01
7.942477412897380740e-01,2.647611802873262032e-02,2.970711100139860061e-01
3.733659900815815558e-01,4.086373620736795109e-01,3.290619018095086723e-02
6.841191556016038566e-01,5.210383317381851453e-01,9.578991647820345179e-02
1.894515655713334690e-01,1.519487376767836295e-02,3.713320801502109081e-01
6.606805974823688477e-01,1.697391749233321256e-01,1.360696148097898517e-01
9.439486864323995974e-01,6.340014848558304106e-01,8.697657526469437794e-01
4.333896007176448739e-01,8.033220475934825799e-01,3.145246740833393950e-01
4.175978179150019454e-01,9.800136820916370839e-01,4.915887994629741797e-02
1.942933056105184964e-01,5.208106156348358828e-01,9.881594377267500784e-01
6.552980319921808405e-02,6.619562720716765103e-02,5.711779901962816819e-01
9.723355211579213231e-01,4.481593325730847122e-01,7.834910070493703582e-01
4.576060820705042387e-01,3.917780160194886951e-01,1.382597207091439406e-01
8.252086672441221182e-01,5.832945408820218169e-01,7.889422144325750619e-01
9.976923269331201549e-01,2.217799345948436862e-01,1.116504340035423537e-01
4.566503989484700377e-01,4.343385155181322954e-01,8.786912274538508649e-01
2.140774080401626200e-01,4.904986553325902943e-01,2.449031716663356839e-01
5.517448665721200740e-01,3.271077971231849402e-01,9.599852947255724800e-01
8.724136657395649141e-01,1.472313588140794494e-01,9.810965208343324084e-01
9.374706809463777546e-01,3.346014309049833990e-01,4.960222769920077379e-01
6.369972555718157459e-01,1.226226347374103076e-01,3.203270299448554015e-01
5.680688351123832636e-01,4.713038608383394168e-01,6.501017862933945457e-01
4.655241177230984295e-01,6.285385261196685391e-02,4.137466856680366289e-01
4.801101710585623517e-01,4.300766226519364688e-01,9.449118100588251856e-01
9.528189369492701122e-02,7.509395206656831467e-01,6.342856648296755218e-01
1.727277288159343449e-01,1.796343388963952403e-01,1.587399590130555982e-01
8.002114944686885556e-01,9.947632869792722987e-01,8.739117931211224377e-01
5.133236942807755110e-01,8.224392456192057832e-01,2.085170615374488667e-01
3.506207307413996555e-01,9.110629946214618968e-01,5.754789267642681505e-01
3.784995855820261212e-01,9.367143420975738710e-01,8.138411968837444554e-02
1.854236806694588013e-01,1.412813714613054827e-01,3.864425563628950400e-01
3.750547877550619580e-01,5.942936007405245080e-01,5.938802298023687642e-01
6.118908421348386861e-01,4.883689844759452336e-01,6.699770425843984967e-01
6.393329573606909566e-01,5.684220938388848676e-01,8.827563595929386331e-01
3.021292434323716858e-01,8.655501904058733320e-01,6.411256189475700307e-02
1.389591500384441680e-01,8.951798323556827697e-01,3.101712804550277314e-01
9.364206649084477752e-01,7.523157981911274828e-01,5.783241392080545884e-01
1.165914604065173554e-01,7.232737452972555214e-01,5.860896896918850185e-01
8.293540041075541103e-01,3.242939616628328636e-01,9.762816802983629305e-01
6.757932378538014095e-01,2.114703050284788555e-01,7.782993620341520646e-01
6.605545522263245317e-01,1.160834081747011970e-01,1.020793826122757819e-01
3.736281303667007281e-01,8.336798986100437681e-01,3.801362889773045595e-01
3.757646226838212700e-01,3.024311742657843638e-01,7.693717237693726840e-01
5.617428905405337236e-01,5.874237934180740472e-01,2.384655005651672433e-01
8.795877927101681815e-01,7.467362215090731503e-01,8.001187703668267703e-01
9.868042452734007153e-01,5.191535153964765836e-01,8.485952842579977951e-01
9.643089940462856724e-01,1.833432002749127987e-01,2.158420895373230897e-01
2.017155277525161106e-01,4.315341872224799369e-01,9.059712331144952335e-01
5.745519304561546026e-01,9.723973825058487286e-01,1.759652277560930234e-02
2.600398077772895222e-01,7.172476424247835602e-01,1.135032424402574458e-01
6.477937271651913465e-01,9.557644594788442527e-01,5.227856360580134254e-01
6.033467017182352343e-01,3.136552499560321117e-01,8.619639538310219784e-01
9.677879957239865494e-01,6.329477150938883634e-01,2.735894042802876625e-01
2.793274187753180815e-01,2.476833055951506157e-01,9.402205879293766833e-01
7.830294908937758258e-01,3.629883286359266714e-01,9.995335232745665710e-01
6.224957358641388661e-01,7.844205284548364521e-01,6.229228550052900992e-02
6.030994455718656777e-01,7.926696897261300556e-01,7.214686135181801463e-01
8.999877730273748710e-01,9.889875131784385820e-01,9.392756897753147260e-01
3.151556537418382931e-01,4.052495022694746485e-01,7.797556116708875829e-01
4.727209693312759420e-01,9.634773235819252823e-01,3.097624219957184621e-02
8.362899427679639786e-01,2.874249516014826256e-02,6.392192465962367454e-01
9.344696615450897026e-01,6.097030788773403209e-01,7.045236199352149509e-01
8.392225131286861206e-01,1.381024818558684863e-01,2.116659477926440269e-01
2.021046956379839443e-01,2.653078879780379484e-02,2.728929338641696845e-01
4.188283716382047439e-01,1.970201630493351175e-02,6.934721672271350057e-01
5.428627540534410878e-01,2.132301351702453607e-01,4.939237664681636053e-01
5.962493374396806711e-01,4.937595878983591646e-02,1.652190156058660486e-01
9.950618966992980097e-01,5.078480811889167779e-01,3.441692023318103644e-01
9.909418131392933038e-02,4.096434292367192587e-01,2.243972566380233458e-01
6.553709346571474637e-01,5.301085973599867218e-01,9.574995190138824164e-01
2.912275386344576056e-01,1.741926976761369872e-01,2.679903727111960787e-01
6.862390382984074888e-01,2.535709100465832755e-01,8.105149029989320297e-01
4.667565775284598928e-03,5.415783150049606753e-01,1.462567807111422313e-01
8.652333740056376010e-01,5.976616377768514399e-01,3.802137166035490790e-01
5.668220491095804503e-01,9.903191758163122360e-01,1.628170321871827975e-01
6.120256853933959684e-01,2.309975987049111001e-01,6.705458514225478561e-01
8.957381644873346760e-01,7.594880167004975924e-01,6.354656869137528252e-01
8.342106003731176722e-01,1.971942620588480466e-01,3.050837474579060071e-02
6.460787674269021785e-01,7.869758752265528789e-01,9.814560358976607279e-01
2.596575029731729156e-01,2.537096547793953327e-01,1.069625328749980175e-01
3.518026207615509993e-01,9.204548861246260039e-01,7.198476817919615689e-01
1.023417922496953070e-01,6.390657084769391094e-02,6.672440509216434057e-01
1.792663022226314018e-01,8.437747000262527663e-01,7.091365159698697074e-01
8.940269621429622893e-01,3.516846928547536777e-01,6.001151167010020382e-01
1.295908486139764060e-01,5.782858061626551249e-01,3.676012626211526690e-01
2.500164906755242278e-02,4.160461436891378373e-01,1.853572776786593934e-02
7.942127356321858622e-01,6.353278967919340214e-01,3.772602852421969022e-01
2.922857034716367375e-01,9.304291701004615556e-01,7.219039215224671846e-01
9.603305206418510931e-01,3.266990563542309101e-01,5.337659685770389517e-01
7.517290922856662005e-01,5.565576674052521433e-01,6.860727409724894921e-01
6.789162312935582699e-01,6.513913877041516143e-01,9.724790615870128052e-01
5.102303848939210296e-01,8.751936706661619381e-01,8.585646681890820586e-01
5.960867768103187414e-01,1.328574991492541546e-01,7.630158936687607696e-01
1.117502111235507689e-01,2.513055218417730163e-01,6.312906389396338858e-01
7.315903646993697773e-01,6.230063155935857688e-01,9.130126182793846246e-01
6.708486268269875374e-01,1.795723135382125690e-01,3.179261733949743096e-01
4.608500955603469507e-01,8.261312746640415705e-01,8.225172701888849858e-01
8.245594448059236914e-01,5.321345207430183688e-01,6.529306233763235712e-01
6.091908001117877225e-01,1.412673013558652935e-01,5.449956262800088602e-01
9.021838742273613487e-02,5.507231754118689926e-01,9.996707229010918239e-01
7.916743309804747941e-01,2.364959544920216539e-01,1.046162411367613787e-01
7.675591070069063271e-01,5.777252420076043338e-01,8.151517012287229358e-01
6.368577315433976427e-01,6.450467116790693511e-01,9.815069683807571277e-01
9.088194417270112346e-02,9.449594228243919369e-01,5.972057661837919529e-01
5.245002390138231441e-01,8.346570864141531487e-01,2.833677322988487068e-01
5.473986463036829564e-01,5.661509984634844894e-01,2.725355947100681631e-01
7.428249685718687489e-01,7.450217112034758227e-01,6.575763188454898378e-01
4.170964189616130913e-01,6.149321384785644273e-02,8.136446912438477508e-01
5.000212599708364625e-02,2.320255507273366602e-01,9.066963200358602037e-01
3.096621222390435468e-01,9.374664270850454617e-01,2.026164577776843334e-01
6.152150020172449940e-01,9.533069612182900610e-01,1.578600169654985619e-01
2.826360196448982620e-01,1.677188261309969786e-01,8.595842734375613858e-01
9.104909461254709901e-01,1.218428399551592101e-01,4.706791106233466637e-01
5.095691952442230610e-01,6.079714345940643305e-01,8.734839889635603871e-01
7.416455045387235767e-01,1.184695677540981151e-03,9.486564383296193226e-01
6.473150302145167512e-01,8.293672266273766081e-02,3.118398133550217555e-01
5.408867169750213311e-01,1.379660155636731611e-01,2.129093207288706990e-01
3.341422265730449315e-01,8.553724395019762783e-01,3.832725945483230756e-01
8.457858014090912091e-01,2.829349153286895291e-01,4.242399257317830408e-02
5.479417486153017602e-01,8.468310605724871376e-01,4.496903782406784789e-01
8.684360468216532070e-01,3.347078510927141703e-01,2.784407245752502646e-01
8.197952343144123688e-01,4.636727813225857142e-01,7.545740439074087869e-01
2.677263262727014315e-01,4.311548136093560357e-01,2.175207181984273319e-02
3.998407105189329958e-01,2.398736266075935930e-01,2.358125352061976043e-01
9.487139432654085880e-01,8.552535342073588343e-01,6.782708188006638661e-01
4.998208462209663416e-03,1.941702401123471811e-01,2.369904004361620409e-01
3.550883793223158502e-01,4.038578270272663584e-02,7.230749594830484517e-01
3.756341243174421418e-01,2.704654452942889531e-02,7.313700211049674049e-01
6.406922050185159812e-01,3.286041624287950880e-01,3.786784298791900927e-02
6.437927489051371577e-01,2.795754137214201407e-02,1.066118707995790116e-01
9.681204754859763506e-01,7.833551592917477047e-01,3.610588527375198087e-01
7.964198100904930078e-01,1.588552122494544250e-01,8.321049536100497690e-01
7.875006545533471680e-01,7.013636199699986307e-01,4.738117849935495896e-01
3.076878960918685291e-01,1.486010491823007706e-01,6.758400744891395195e-01
3.197653077137904143e-01,8.926866669578537028e-03,1.229540612306521119e-01
8.710537590304979760e-01,9.328155016613455253e-01,4.846311941062020345e-02
8.167120481054923609e-01,2.662725467275282032e-01,1.463194518636704577e-01
1.823419833275344848e-01,3.678627557327917019e-01,3.166554313403214804e-01
2.678016635047908434e-01,5.384237186549524212e-01,8.721249947509518430e-01
3.438601258459753618e-01,2.957623514760168160e-01,5.694524835801648699e-01
3.492802515313724321e-01,8.688358572492518306e-01,5.933027175577521017e-01
5.217529811730450273e-01,8.408464221992540955e-01,9.964475259404533825e-01
6.888048650876320567e-01,2.464590765202794298e-01,6.542745366125620743e-01
1.580707150863251975e-01,4.493300061134058998e-01,1.944280981751013160e-01
9.241461559514516644e-01,4.249707908260269562e-02,9.686847011933077400e-01
9.961541900013302087e-01,4.593004239568898583e-02,4.241610804331432671e-01
8.869078727137746920e-02,6.284097841892470893e-01,5.948879026080680088e-01
9.749573835506850639e-01,6.905008042612744701e-01,6.493804219073922024e-01
4.546348320964708201e-01,5.571138478614050538e-01,3.719956191540302326e-01
1.986104377421624712e-01,1.768991363945981998e-02,9.178365325473252234e-01
1.293287502033846348e-02,7.754903361852792942e-01,3.476773028618456163e-01
1.748730837189441667e-01,8.305084231891742830e-01,5.325584582504913067e-01
4.722897969847810185e-01,3.506638889213243848e-01,6.620487082175746663e-01
1.803038374302763369e-01,7.244568029180376012e-01,9.027992053156076446e-01
2.573601419741592400e-01,4.382140089790986792e-02,5.464181990468530703e-01
2.136282804075076980e-01,5.418488203451488072e-02,7.855415910733318796e-01
2.158929238682812946e-01,5.185584494728568972e-01,5.673396856281875955e-02
9.584916637984085552e-01,5.565362261982452763e-01,8.254557195584344420e-01
7.492589136615960266e-01,9.049508480304315761e-01,9.244446788853843966e-01
1.496509725996606477e-01,1.845467829544102933e-01,7.056599055175943880e-01
6.676243670697117327e-01,8.629501445513627633e-01,8.426715036539259573e-01
2.180272141535399832e-01,6.535249879850191235e-02,3.208194796995049725e-01
8.860312196216387770e-01,1.958480520283356618e-03,7.545573647449743682e-02
9.385013731663500725e-01,6.757072821127936280e-01,6.894631094347982714e-01
6.609631426164725987e-01,5.165785120789311291e-01,9.689012642073806525e-01
3.422193031012631392e-01,2.655529823217595009e-02,8.308238096526469052e-01
2.184284300502165044e-01,8.857257141396180922e-01,2.037910478586647534e-01
9.713318445544554258e-01,4.854619977219508664e-01,6.132289036362871260e-01
2.801627629846492606e-02,3.022815031708767641e-01,3.940883653730496983e-01
